"Year","State","State ANSI","County","County ANSI","Value"
"1992","TEXAS","48","KIMBLE","267","30"
"1992","TEXAS","48","LAMPASAS","281","23.4"
"1992","TEXAS","48","LLANO","299","26.7"
"1992","TEXAS","48","MASON","319","22"
"1992","TEXAS","48","MCCULLOCH","307","33.1"
"1992","TEXAS","48","MENARD","327","16.7"
"1992","TEXAS","48","REAGAN","383","24.3"
"1992","TEXAS","48","SAN SABA","411","37.2"
"1992","TEXAS","48","SCHLEICHER","413","27.1"
"1992","TEXAS","48","STERLING","431","30.7"
"1992","TEXAS","48","TOM GREEN","451","31.4"
"1992","TEXAS","48","UPTON","461","20"
"1992","TEXAS","48","UVALDE","463","30.2"
"1992","TEXAS","48","ARMSTRONG","011","35.7"
"1992","TEXAS","48","BRISCOE","045","28.2"
"1992","TEXAS","48","CARSON","065","33.8"
"1992","TEXAS","48","CASTRO","069","30"
"1992","TEXAS","48","DALLAM","111","25.1"
"1992","TEXAS","48","DEAF SMITH","117","31.9"
"1992","TEXAS","48","FLOYD","153","26.8"
"1992","TEXAS","48","GRAY","179","29.6"
"1992","TEXAS","48","HALE","189","24"
"1992","TEXAS","48","HANSFORD","195","31.9"
"1992","TEXAS","48","HARTLEY","205","27.8"
"1992","TEXAS","48","HEMPHILL","211","24.6"
"1992","TEXAS","48","HUTCHINSON","233","24.4"
"1992","TEXAS","48","LIPSCOMB","295","24.4"
"1992","TEXAS","48","MOORE","341","29.2"
"1992","TEXAS","48","OCHILTREE","357","28.6"
"1992","TEXAS","48","OLDHAM","359","28.8"
"1992","TEXAS","48","PARMER","369","28"
"1992","TEXAS","48","POTTER","375","22.1"
"1992","TEXAS","48","RANDALL","381","24.4"
"1992","TEXAS","48","ROBERTS","393","32"
"1992","TEXAS","48","SHERMAN","421","25"
"1992","TEXAS","48","SWISHER","437","27.3"
"1992","TEXAS","48","BORDEN","033","20.8"
"1992","TEXAS","48","CHILDRESS","075","22.3"
"1992","TEXAS","48","COLLINGSWORTH","087","21.6"
"1992","TEXAS","48","COTTLE","101","23"
"1992","TEXAS","48","DICKENS","125","18.5"
"1992","TEXAS","48","DONLEY","129","34.3"
"1992","TEXAS","48","FOARD","155","25.8"
"1992","TEXAS","48","GARZA","169","20"
"1992","TEXAS","48","HALL","191","23.1"
"1992","TEXAS","48","HARDEMAN","197","23"
"1992","TEXAS","48","KENT","263","21.3"
"1992","TEXAS","48","KING","269","23.6"
"1992","TEXAS","48","MOTLEY","345","18.1"
"1992","TEXAS","48","WHEELER","483","22.4"
"1992","TEXAS","48","WICHITA","485","38.1"
"1992","TEXAS","48","WILBARGER","487","30"
"1992","TEXAS","48","BASTROP","021","15.6"
"1992","TEXAS","48","BEE","025","16.5"
"1992","TEXAS","48","BEXAR","029","26.7"
"1992","TEXAS","48","BURLESON","051","30"
"1992","TEXAS","48","CALDWELL","055","25"
"1992","TEXAS","48","COMAL","091","31.8"
"1992","TEXAS","48","DE WITT","123","28.9"
"1992","TEXAS","48","FAYETTE","149","25.7"
"1992","TEXAS","48","GOLIAD","175","30"
"1992","TEXAS","48","GONZALES","177","27.1"
"1992","TEXAS","48","GUADALUPE","187","31.2"
"1992","TEXAS","48","HAYS","209","40"
"1992","TEXAS","48","KARNES","255","23.2"
"1992","TEXAS","48","LAVACA","285","20"
"1992","TEXAS","48","LEE","287","25"
"1992","TEXAS","48","MEDINA","325","29.1"
"1992","TEXAS","48","TRAVIS","453","35.1"
"1992","TEXAS","48","WASHINGTON","477","20"
"1992","TEXAS","48","WILSON","493","27.7"
"1992","TEXAS","48","ATASCOSA","013","22.9"
"1992","TEXAS","48","DUVAL","131","7"
"1992","TEXAS","48","FRIO","163","21.6"
"1992","TEXAS","48","JIM WELLS","249","16.8"
"1992","TEXAS","48","LA SALLE","283","15"
"1992","TEXAS","48","LIVE OAK","297","21.4"
"1992","TEXAS","48","MCMULLEN","311","15"
"1992","TEXAS","48","ZAPATA","505","14.4"
"1992","TEXAS","48","ZAVALA","507","10.6"
"1992","TEXAS","48","ANDREWS","003","28.3"
"1992","TEXAS","48","BAILEY","017","23.6"
"1992","TEXAS","48","COCHRAN","079","26.2"
"1992","TEXAS","48","CROSBY","107","27.5"
"1992","TEXAS","48","DAWSON","115","29.3"
"1992","TEXAS","48","GAINES","165","25.1"
"1992","TEXAS","48","GLASSCOCK","173","26.6"
"1992","TEXAS","48","HOCKLEY","219","25.1"
"1992","TEXAS","48","HOWARD","227","24"
"1992","TEXAS","48","LAMB","279","25.5"
"1992","TEXAS","48","LUBBOCK","303","25.1"
"1992","TEXAS","48","LYNN","305","25.1"
"1992","TEXAS","48","MARTIN","317","24.5"
"1992","TEXAS","48","MIDLAND","329","25"
"1992","TEXAS","48","TERRY","445","25.1"
"1992","TEXAS","48","YOAKUM","501","27.1"
"1992","TEXAS","48","BAYLOR","023","29.4"
"1992","TEXAS","48","COLEMAN","083","21.9"
"1992","TEXAS","48","FISHER","151","31.1"
"1992","TEXAS","48","HASKELL","207","26"
"1992","TEXAS","48","JONES","253","23.2"
"1992","TEXAS","48","KNOX","275","31.3"
"1992","TEXAS","48","MITCHELL","335","26.8"
"1992","TEXAS","48","NOLAN","353","31.5"
"1992","TEXAS","48","RUNNELS","399","24.9"
"1992","TEXAS","48","SCURRY","415","21.6"
"1992","TEXAS","48","STONEWALL","433","14.9"
"1992","TEXAS","48","TAYLOR","441","28.8"
"1992","TEXAS","48","BRAZORIA","039","30"
"1992","TEXAS","48","HARRIS","201","24"
"1992","UTAH","49","JUAB","023","19.4"
"1992","UTAH","49","MILLARD","027","21"
"1992","UTAH","49","UTAH","049","18.3"
"1992","UTAH","49","DUCHESNE","013","25.4"
"1992","UTAH","49","SAN JUAN","037","23.9"
"1992","UTAH","49","UINTAH","047","19.7"
"1992","UTAH","49","BOX ELDER","003","22.3"
"1992","UTAH","49","CACHE","005","30.3"
"1992","UTAH","49","DAVIS","011","26.3"
"1992","UTAH","49","MORGAN","029","24"
"1992","UTAH","49","RICH","033","25.6"
"1992","UTAH","49","SALT LAKE","035","22.2"
"1992","UTAH","49","TOOELE","045","25.4"
"1992","UTAH","49","WEBER","057","24.5"
"1992","UTAH","49","IRON","021","28"
"1992","UTAH","49","WASHINGTON","053","20.3"
"1992","WASHINGTON","53","BENTON","005","20.1"
"1992","WASHINGTON","53","CHELAN","007","22.6"
"1992","WASHINGTON","53","KITTITAS","037","26.4"
"1992","WASHINGTON","53","KLICKITAT","039","29.3"
"1992","WASHINGTON","53","OKANOGAN","047","36.2"
"1992","WASHINGTON","53","YAKIMA","077","16"
"1992","WASHINGTON","53","ADAMS","001","28.4"
"1992","WASHINGTON","53","DOUGLAS","017","29.1"
"1992","WASHINGTON","53","FRANKLIN","021","29.1"
"1992","WASHINGTON","53","GRANT","025","24"
"1992","WASHINGTON","53","LINCOLN","043","44.4"
"1992","WASHINGTON","53","FERRY","019","56"
"1992","WASHINGTON","53","SPOKANE","063","50.9"
"1992","WASHINGTON","53","STEVENS","065","56.6"
"1992","WASHINGTON","53","ASOTIN","003","27.4"
"1992","WASHINGTON","53","COLUMBIA","013","57.3"
"1992","WASHINGTON","53","GARFIELD","023","47"
"1992","WASHINGTON","53","WALLA WALLA","071","49.7"
"1992","WASHINGTON","53","WHITMAN","075","58.9"
"1992","WASHINGTON","53","ISLAND","029","75"
"1992","WASHINGTON","53","LEWIS","041","78.3"
"1992","WASHINGTON","53","SKAGIT","057","85.4"
"1992","WASHINGTON","53","SNOHOMISH","061","48.6"
"1992","WASHINGTON","53","WHATCOM","073","56"
"1992","WYOMING","56","CAMPBELL","005","26.2"
"1992","WYOMING","56","CROOK","011","25.9"
"1992","WYOMING","56","JOHNSON","019","29"
"1992","WYOMING","56","SHERIDAN","033","31.1"
"1992","WYOMING","56","WESTON","045","34.1"
"1992","WYOMING","56","ALBANY","001","21"
"1992","WYOMING","56","CARBON","007","16"
"1992","WYOMING","56","NATRONA","025","25"
"1992","WYOMING","56","CONVERSE","009","23.1"
"1992","WYOMING","56","GOSHEN","015","20.1"
"1992","WYOMING","56","LARAMIE","021","24.5"
"1992","WYOMING","56","NIOBRARA","027","27"
"1992","WYOMING","56","PLATTE","031","22"
"1992","WYOMING","56","LINCOLN","023","20.5"
"1991","CALIFORNIA","06","ALAMEDA","001","61.8"
"1991","CALIFORNIA","06","CONTRA COSTA","013","43.1"
"1991","CALIFORNIA","06","MONTEREY","053","43.3"
"1991","CALIFORNIA","06","SAN BENITO","069","56"
"1991","CALIFORNIA","06","SAN LUIS OBISPO","079","22"
"1991","CALIFORNIA","06","SONOMA","097","60"
"1991","CALIFORNIA","06","LASSEN","035","32"
"1991","CALIFORNIA","06","MODOC","049","61.1"
"1991","CALIFORNIA","06","BUTTE","007","52.9"
"1991","CALIFORNIA","06","COLUSA","011","53"
"1991","CALIFORNIA","06","GLENN","021","49"
"1991","CALIFORNIA","06","SACRAMENTO","067","61.1"
"1991","CALIFORNIA","06","SOLANO","095","50.2"
"1991","CALIFORNIA","06","SUTTER","101","47"
"1991","CALIFORNIA","06","TEHAMA","103","56.5"
"1991","CALIFORNIA","06","YOLO","113","64.2"
"1991","CALIFORNIA","06","FRESNO","019","48"
"1991","CALIFORNIA","06","KERN","029","30.7"
"1991","CALIFORNIA","06","KINGS","031","41.8"
"1991","CALIFORNIA","06","MADERA","039","56"
"1991","CALIFORNIA","06","MERCED","047","58"
"1991","CALIFORNIA","06","SAN JOAQUIN","077","67.5"
"1991","CALIFORNIA","06","STANISLAUS","099","62"
"1991","CALIFORNIA","06","TULARE","107","53.7"
"1991","CALIFORNIA","06","AMADOR","005","33.3"
"1991","CALIFORNIA","06","PLACER","061","45.6"
"1991","CALIFORNIA","06","SHASTA","089","72"
"1991","CALIFORNIA","06","SISKIYOU","093","42"
"1991","CALIFORNIA","06","IMPERIAL","025","40"
"1991","CALIFORNIA","06","LOS ANGELES","037","40"
"1991","CALIFORNIA","06","RIVERSIDE","065","23.6"
"1991","CALIFORNIA","06","SAN DIEGO","073","35"
"1991","CALIFORNIA","06","SANTA BARBARA","083","17.2"
"1991","COLORADO","08","ADAMS","001","22.5"
"1991","COLORADO","08","ARAPAHOE","005","21.5"
"1991","COLORADO","08","CHEYENNE","017","30.5"
"1991","COLORADO","08","DOUGLAS","035","21.5"
"1991","COLORADO","08","EL PASO","041","27"
"1991","COLORADO","08","ELBERT","039","30.5"
"1991","COLORADO","08","KIOWA","061","30"
"1991","COLORADO","08","KIT CARSON","063","34.5"
"1991","COLORADO","08","LINCOLN","073","29.5"
"1991","COLORADO","08","PHILLIPS","095","33"
"1991","COLORADO","08","WASHINGTON","121","34"
"1991","COLORADO","08","YUMA","125","38"
"1991","COLORADO","08","BOULDER","013","27.5"
"1991","COLORADO","08","JEFFERSON","059","18.5"
"1991","COLORADO","08","LARIMER","069","30"
"1991","COLORADO","08","LOGAN","075","27"
"1991","COLORADO","08","MORGAN","087","26.5"
"1991","COLORADO","08","SEDGWICK","115","34.5"
"1991","COLORADO","08","WELD","123","26.5"
"1991","COLORADO","08","MOFFAT","081","26"
"1991","COLORADO","08","RIO BLANCO","103","28"
"1991","COLORADO","08","ROUTT","107","31"
"1991","COLORADO","08","BACA","009","27"
"1991","COLORADO","08","BENT","011","24"
"1991","COLORADO","08","CROWLEY","025","26"
"1991","COLORADO","08","FREMONT","043","25"
"1991","COLORADO","08","LAS ANIMAS","071","20"
"1991","COLORADO","08","PROWERS","099","25"
"1991","COLORADO","08","PUEBLO","101","25"
"1991","COLORADO","08","ARCHULETA","007","20"
"1991","COLORADO","08","DOLORES","033","15"
"1991","COLORADO","08","GARFIELD","045","21.5"
"1991","COLORADO","08","LA PLATA","067","16.5"
"1991","COLORADO","08","MONTEZUMA","083","16"
"1991","COLORADO","08","MONTROSE","085","20"
"1991","COLORADO","08","SAN MIGUEL","113","16.5"
"1991","IDAHO","16","BANNOCK","005","32.5"
"1991","IDAHO","16","BEAR LAKE","007","19.7"
"1991","IDAHO","16","BINGHAM","011","25.1"
"1991","IDAHO","16","BONNEVILLE","019","30.3"
"1991","IDAHO","16","CARIBOU","029","37.3"
"1991","IDAHO","16","CLARK","033","26.8"
"1991","IDAHO","16","FRANKLIN","041","24.7"
"1991","IDAHO","16","FREMONT","043","33.4"
"1991","IDAHO","16","MADISON","065","26.2"
"1991","IDAHO","16","ONEIDA","071","27.2"
"1991","IDAHO","16","POWER","077","23.9"
"1991","IDAHO","16","TETON","081","35"
"1991","IDAHO","16","BENEWAH","009","52.1"
"1991","IDAHO","16","BOUNDARY","021","66.8"
"1991","IDAHO","16","CLEARWATER","035","46.7"
"1991","IDAHO","16","IDAHO","049","58.8"
"1991","IDAHO","16","KOOTENAI","055","51.7"
"1991","IDAHO","16","LATAH","057","61"
"1991","IDAHO","16","LEWIS","061","65.3"
"1991","IDAHO","16","NEZ PERCE","069","45.5"
"1991","IDAHO","16","BLAINE","013","15"
"1991","IDAHO","16","CAMAS","025","13.8"
"1991","IDAHO","16","CASSIA","031","22.3"
"1991","IDAHO","16","MINIDOKA","067","26"
"1991","IDAHO","16","TWIN FALLS","083","30"
"1991","IDAHO","16","ADA","001","11.5"
"1991","IDAHO","16","ADAMS","003","43"
"1991","IDAHO","16","ELMORE","039","18.5"
"1991","IDAHO","16","GEM","045","41"
"1991","IDAHO","16","PAYETTE","075","40"
"1991","IDAHO","16","VALLEY","085","32.4"
"1991","IDAHO","16","WASHINGTON","087","30.2"
"1991","KANSAS","20","BARTON","009","32.6"
"1991","KANSAS","20","DICKINSON","041","31.7"
"1991","KANSAS","20","ELLIS","051","28.7"
"1991","KANSAS","20","ELLSWORTH","053","24.2"
"1991","KANSAS","20","LINCOLN","105","26.9"
"1991","KANSAS","20","MARION","115","33.8"
"1991","KANSAS","20","MCPHERSON","113","34.2"
"1991","KANSAS","20","RICE","159","33.8"
"1991","KANSAS","20","RUSH","165","29.9"
"1991","KANSAS","20","RUSSELL","167","25"
"1991","KANSAS","20","SALINE","169","30.9"
"1991","KANSAS","20","ANDERSON","003","31.5"
"1991","KANSAS","20","CHASE","017","29"
"1991","KANSAS","20","COFFEY","031","30.5"
"1991","KANSAS","20","DOUGLAS","045","33"
"1991","KANSAS","20","FRANKLIN","059","39"
"1991","KANSAS","20","GEARY","061","30.2"
"1991","KANSAS","20","JOHNSON","091","40"
"1991","KANSAS","20","LINN","107","27"
"1991","KANSAS","20","LYON","111","33.5"
"1991","KANSAS","20","MIAMI","121","34"
"1991","KANSAS","20","MORRIS","127","28.7"
"1991","KANSAS","20","OSAGE","139","30.9"
"1991","KANSAS","20","SHAWNEE","177","28.4"
"1991","KANSAS","20","WABAUNSEE","197","31.7"
"1991","KANSAS","20","CLAY","027","33.3"
"1991","KANSAS","20","CLOUD","029","33.7"
"1991","KANSAS","20","JEWELL","089","33.9"
"1991","KANSAS","20","MITCHELL","123","32.7"
"1991","KANSAS","20","OSBORNE","141","25.8"
"1991","KANSAS","20","OTTAWA","143","33.6"
"1991","KANSAS","20","PHILLIPS","147","32.8"
"1991","KANSAS","20","REPUBLIC","157","36.5"
"1991","KANSAS","20","ROOKS","163","28.7"
"1991","KANSAS","20","SMITH","183","37.2"
"1991","KANSAS","20","WASHINGTON","201","34.8"
"1991","KANSAS","20","ATCHISON","005","30.9"
"1991","KANSAS","20","BROWN","013","32.8"
"1991","KANSAS","20","DONIPHAN","043","33"
"1991","KANSAS","20","JACKSON","085","28.5"
"1991","KANSAS","20","JEFFERSON","087","32"
"1991","KANSAS","20","LEAVENWORTH","103","28.5"
"1991","KANSAS","20","MARSHALL","117","33"
"1991","KANSAS","20","NEMAHA","131","31"
"1991","KANSAS","20","POTTAWATOMIE","149","33.6"
"1991","KANSAS","20","RILEY","161","34"
"1991","KANSAS","20","WYANDOTTE","209","28.1"
"1991","KANSAS","20","CHEYENNE","023","38.4"
"1991","KANSAS","20","DECATUR","039","27.5"
"1991","KANSAS","20","GRAHAM","065","29.5"
"1991","KANSAS","20","NORTON","137","29.8"
"1991","KANSAS","20","RAWLINS","153","31.3"
"1991","KANSAS","20","SHERIDAN","179","32.3"
"1991","KANSAS","20","SHERMAN","181","33.4"
"1991","KANSAS","20","THOMAS","193","31.3"
"1991","KANSAS","20","BARBER","007","24"
"1991","KANSAS","20","COMANCHE","033","24"
"1991","KANSAS","20","EDWARDS","047","31.3"
"1991","KANSAS","20","HARPER","077","25.9"
"1991","KANSAS","20","HARVEY","079","38"
"1991","KANSAS","20","KINGMAN","095","33.8"
"1991","KANSAS","20","KIOWA","097","25.9"
"1991","KANSAS","20","PAWNEE","145","28.7"
"1991","KANSAS","20","PRATT","151","32.3"
"1991","KANSAS","20","RENO","155","39.6"
"1991","KANSAS","20","SEDGWICK","173","33.7"
"1991","KANSAS","20","STAFFORD","185","36.8"
"1991","KANSAS","20","SUMNER","191","30.2"
"1991","KANSAS","20","ALLEN","001","29.4"
"1991","KANSAS","20","BOURBON","011","20.2"
"1991","KANSAS","20","BUTLER","015","32.5"
"1991","KANSAS","20","CHAUTAUQUA","019","29.1"
"1991","KANSAS","20","CHEROKEE","021","36.1"
"1991","KANSAS","20","COWLEY","035","33.9"
"1991","KANSAS","20","CRAWFORD","037","33.8"
"1991","KANSAS","20","ELK","049","32"
"1991","KANSAS","20","GREENWOOD","073","27.1"
"1991","KANSAS","20","LABETTE","099","32.6"
"1991","KANSAS","20","MONTGOMERY","125","28.5"
"1991","KANSAS","20","NEOSHO","133","31"
"1991","KANSAS","20","WILSON","205","31.2"
"1991","KANSAS","20","WOODSON","207","30"
"1991","KANSAS","20","CLARK","025","27.2"
"1991","KANSAS","20","FINNEY","055","31.2"
"1991","KANSAS","20","FORD","057","29.5"
"1991","KANSAS","20","GRANT","067","34.2"
"1991","KANSAS","20","GRAY","069","27.8"
"1991","KANSAS","20","HAMILTON","075","28.7"
"1991","KANSAS","20","HASKELL","081","33.8"
"1991","KANSAS","20","HODGEMAN","083","27.2"
"1991","KANSAS","20","KEARNY","093","30.8"
"1991","KANSAS","20","MEADE","119","28.1"
"1991","KANSAS","20","MORTON","129","39.3"
"1991","KANSAS","20","SEWARD","175","27.5"
"1991","KANSAS","20","STANTON","187","39.5"
"1991","KANSAS","20","STEVENS","189","36.4"
"1991","KANSAS","20","GOVE","063","30.1"
"1991","KANSAS","20","GREELEY","071","32.4"
"1991","KANSAS","20","LANE","101","26.9"
"1991","KANSAS","20","LOGAN","109","35.5"
"1991","KANSAS","20","NESS","135","31.9"
"1991","KANSAS","20","SCOTT","171","39.5"
"1991","KANSAS","20","TREGO","195","24.9"
"1991","KANSAS","20","WALLACE","199","33.6"
"1991","KANSAS","20","WICHITA","203","35.3"
"1991","MONTANA","30","BROADWATER","007","21.9"
"1991","MONTANA","30","GOLDEN VALLEY","037","29.2"
"1991","MONTANA","30","LEWIS AND CLARK","049","33.2"
"1991","MONTANA","30","MEAGHER","059","24.1"
"1991","MONTANA","30","MUSSELSHELL","065","34.2"
"1991","MONTANA","30","PETROLEUM","069","42.2"
"1991","MONTANA","30","WHEATLAND","107","25.7"
"1991","MONTANA","30","CHOUTEAU","015","45.3"
"1991","MONTANA","30","GLACIER","035","42.9"
"1991","MONTANA","30","HILL","041","41"
"1991","MONTANA","30","LIBERTY","051","46.9"
"1991","MONTANA","30","PONDERA","073","46.2"
"1991","MONTANA","30","TETON","099","46.6"
"1991","MONTANA","30","TOOLE","101","42.6"
"1991","MONTANA","30","DANIELS","019","32.3"
"1991","MONTANA","30","DAWSON","021","27.2"
"1991","MONTANA","30","RICHLAND","083","27.4"
"1991","MONTANA","30","ROOSEVELT","085","27.4"
"1991","MONTANA","30","SHERIDAN","091","29.8"
"1991","MONTANA","30","VALLEY","105","25.8"
"1991","MONTANA","30","DEER LODGE","023","44"
"1991","MONTANA","30","FLATHEAD","029","58.9"
"1991","MONTANA","30","GRANITE","039","52.5"
"1991","MONTANA","30","LAKE","047","55.2"
"1991","MONTANA","30","MINERAL","061","46.7"
"1991","MONTANA","30","MISSOULA","063","33.9"
"1991","MONTANA","30","POWELL","077","47.5"
"1991","MONTANA","30","RAVALLI","081","53.8"
"1991","MONTANA","30","PARK","067","23.2"
"1991","MONTANA","30","STILLWATER","095","30.6"
"1991","MONTANA","30","SWEET GRASS","097","19.7"
"1991","MONTANA","30","TREASURE","103","31.9"
"1991","MONTANA","30","YELLOWSTONE","111","30.2"
"1991","MONTANA","30","CUSTER","017","23.7"
"1991","MONTANA","30","FALLON","025","30.8"
"1991","MONTANA","30","POWDER RIVER","075","23.8"
"1991","MONTANA","30","PRAIRIE","079","27.7"
"1991","MONTANA","30","ROSEBUD","087","29.3"
"1991","MONTANA","30","BEAVERHEAD","001","18.9"
"1991","MONTANA","30","GALLATIN","031","29.6"
"1991","NEBRASKA","31","BUFFALO","019","22.5"
"1991","NEBRASKA","31","CUSTER","041","31.9"
"1991","NEBRASKA","31","DAWSON","047","32.1"
"1991","NEBRASKA","31","GREELEY","077","29.7"
"1991","NEBRASKA","31","HALL","079","24.9"
"1991","NEBRASKA","31","HOWARD","093","21.6"
"1991","NEBRASKA","31","SHERMAN","163","20.8"
"1991","NEBRASKA","31","VALLEY","175","25.6"
"1991","NEBRASKA","31","BUTLER","023","32"
"1991","NEBRASKA","31","CASS","025","33.7"
"1991","NEBRASKA","31","COLFAX","037","32.1"
"1991","NEBRASKA","31","DODGE","053","26.5"
"1991","NEBRASKA","31","DOUGLAS","055","35"
"1991","NEBRASKA","31","HAMILTON","081","34"
"1991","NEBRASKA","31","LANCASTER","109","36"
"1991","NEBRASKA","31","MERRICK","121","27"
"1991","NEBRASKA","31","NANCE","125","29.1"
"1991","NEBRASKA","31","PLATTE","141","30"
"1991","NEBRASKA","31","POLK","143","27"
"1991","NEBRASKA","31","SARPY","153","31.4"
"1991","NEBRASKA","31","SAUNDERS","155","34.8"
"1991","NEBRASKA","31","SEWARD","159","35"
"1991","NEBRASKA","31","WASHINGTON","177","35.3"
"1991","NEBRASKA","31","YORK","185","30.3"
"1991","NEBRASKA","31","ARTHUR","005","29"
"1991","NEBRASKA","31","BLAINE","009","29"
"1991","NEBRASKA","31","BOYD","015","29"
"1991","NEBRASKA","31","CHERRY","031","29"
"1991","NEBRASKA","31","GARFIELD","071","29"
"1991","NEBRASKA","31","HOLT","089","29"
"1991","NEBRASKA","31","KEYA PAHA","103","29"
"1991","NEBRASKA","31","LOGAN","113","29"
"1991","NEBRASKA","31","LOUP","115","29"
"1991","NEBRASKA","31","MCPHERSON","117","29"
"1991","NEBRASKA","31","ROCK","149","29"
"1991","NEBRASKA","31","ANTELOPE","003","32"
"1991","NEBRASKA","31","BOONE","011","31.5"
"1991","NEBRASKA","31","BURT","021","32"
"1991","NEBRASKA","31","CEDAR","027","32"
"1991","NEBRASKA","31","CUMING","039","32"
"1991","NEBRASKA","31","DAKOTA","043","32"
"1991","NEBRASKA","31","DIXON","051","32"
"1991","NEBRASKA","31","KNOX","107","32"
"1991","NEBRASKA","31","MADISON","119","32"
"1991","NEBRASKA","31","PIERCE","139","32"
"1991","NEBRASKA","31","STANTON","167","30.7"
"1991","NEBRASKA","31","THURSTON","173","32"
"1991","NEBRASKA","31","WAYNE","179","32"
"1991","NEBRASKA","31","BANNER","007","29"
"1991","NEBRASKA","31","BOX BUTTE","013","32.2"
"1991","NEBRASKA","31","CHEYENNE","033","28.1"
"1991","NEBRASKA","31","DAWES","045","35.2"
"1991","NEBRASKA","31","DEUEL","049","30.9"
"1991","NEBRASKA","31","GARDEN","069","29.9"
"1991","NEBRASKA","31","KIMBALL","105","23"
"1991","NEBRASKA","31","MORRILL","123","31"
"1991","NEBRASKA","31","SCOTTS BLUFF","157","32"
"1991","NEBRASKA","31","SHERIDAN","161","35.3"
"1991","NEBRASKA","31","SIOUX","165","29"
"1991","NEBRASKA","31","ADAMS","001","32.2"
"1991","NEBRASKA","31","FRANKLIN","061","31.6"
"1991","NEBRASKA","31","FURNAS","065","34.6"
"1991","NEBRASKA","31","GOSPER","073","38.4"
"1991","NEBRASKA","31","HARLAN","083","28.3"
"1991","NEBRASKA","31","KEARNEY","099","28.4"
"1991","NEBRASKA","31","PHELPS","137","32.5"
"1991","NEBRASKA","31","WEBSTER","181","31.8"
"1991","NEBRASKA","31","CLAY","035","32.7"
"1991","NEBRASKA","31","FILLMORE","059","32.5"
"1991","NEBRASKA","31","GAGE","067","34.7"
"1991","NEBRASKA","31","JEFFERSON","095","34.3"
"1991","NEBRASKA","31","JOHNSON","097","32.8"
"1991","NEBRASKA","31","NEMAHA","127","31.6"
"1991","NEBRASKA","31","NUCKOLLS","129","35"
"1991","NEBRASKA","31","OTOE","131","34.3"
"1991","NEBRASKA","31","PAWNEE","133","31.6"
"1991","NEBRASKA","31","RICHARDSON","147","28.1"
"1991","NEBRASKA","31","SALINE","151","31.3"
"1991","NEBRASKA","31","THAYER","169","34.9"
"1991","NEBRASKA","31","CHASE","029","35"
"1991","NEBRASKA","31","DUNDY","057","37.6"
"1991","NEBRASKA","31","FRONTIER","063","32.6"
"1991","NEBRASKA","31","HAYES","085","35.4"
"1991","NEBRASKA","31","HITCHCOCK","087","35.7"
"1991","NEBRASKA","31","KEITH","101","32"
"1991","NEBRASKA","31","LINCOLN","111","29"
"1991","NEBRASKA","31","PERKINS","135","28.9"
"1991","NEBRASKA","31","RED WILLOW","145","31.9"
"1991","NEW MEXICO","35","CURRY","009","18"
"1991","NEW MEXICO","35","GUADALUPE","019","26"
"1991","NEW MEXICO","35","HARDING","021","7"
"1991","NEW MEXICO","35","MORA","033","10"
"1991","NEW MEXICO","35","QUAY","037","11"
"1991","NEW MEXICO","35","ROOSEVELT","041","9"
"1991","NEW MEXICO","35","UNION","059","20"
"1991","NEW MEXICO","35","RIO ARRIBA","039","20"
"1991","NORTH DAKOTA","38","EDDY","027","27.1"
"1991","NORTH DAKOTA","38","FOSTER","031","33.3"
"1991","NORTH DAKOTA","38","KIDDER","043","24.4"
"1991","NORTH DAKOTA","38","SHERIDAN","083","23.1"
"1991","NORTH DAKOTA","38","STUTSMAN","093","33.1"
"1991","NORTH DAKOTA","38","WELLS","103","31.1"
"1991","NORTH DAKOTA","38","BARNES","003","35.4"
"1991","NORTH DAKOTA","38","CASS","017","40.6"
"1991","NORTH DAKOTA","38","GRIGGS","039","37.5"
"1991","NORTH DAKOTA","38","STEELE","091","37.3"
"1991","NORTH DAKOTA","38","TRAILL","097","42"
"1991","NORTH DAKOTA","38","BENSON","005","31.2"
"1991","NORTH DAKOTA","38","BOTTINEAU","009","29.4"
"1991","NORTH DAKOTA","38","MCHENRY","049","25.1"
"1991","NORTH DAKOTA","38","PIERCE","069","28"
"1991","NORTH DAKOTA","38","ROLETTE","079","33"
"1991","NORTH DAKOTA","38","CAVALIER","019","37.6"
"1991","NORTH DAKOTA","38","GRAND FORKS","035","39.3"
"1991","NORTH DAKOTA","38","NELSON","063","34.3"
"1991","NORTH DAKOTA","38","PEMBINA","067","34.6"
"1991","NORTH DAKOTA","38","RAMSEY","071","32.6"
"1991","NORTH DAKOTA","38","TOWNER","095","32.4"
"1991","NORTH DAKOTA","38","WALSH","099","36.7"
"1991","NORTH DAKOTA","38","BURKE","013","31.3"
"1991","NORTH DAKOTA","38","DIVIDE","023","33.1"
"1991","NORTH DAKOTA","38","MOUNTRAIL","061","31.8"
"1991","NORTH DAKOTA","38","RENVILLE","075","30.9"
"1991","NORTH DAKOTA","38","WARD","101","29.6"
"1991","NORTH DAKOTA","38","WILLIAMS","105","26"
"1991","NORTH DAKOTA","38","BURLEIGH","015","22.9"
"1991","NORTH DAKOTA","38","EMMONS","029","20.9"
"1991","NORTH DAKOTA","38","GRANT","037","24"
"1991","NORTH DAKOTA","38","MORTON","059","22.1"
"1991","NORTH DAKOTA","38","SIOUX","085","17"
